idCliente;idRegiao;primeiroNome;nomeMeio;ultimoNome;dataNascimento;estadoCivil;sexo;email;endereco;telefone
11224;612;Tiffany;J;Li;1957-03-05;S;F;tiffany3@adventure-works.com;6404 Del Mar Ave;197-555-0118
11225;635;Madison;D;Lee;1962-02-12;M;F;madison22@adventure-works.com;5927 Seaview Avenue;471-555-0142
11226;552;Sydney;T;Ross;1962-09-23;M;F;sydney26@adventure-works.com;5252 Santa Fe;219-555-0146
11227;310;Marshall;D;Chavez;1962-08-08;S;M;marshall35@adventure-works.com;9022 Estudillo Street;712-555-0116
11228;316;Ashley;R;Jones;1956-10-16;M;F;ashley3@adventure-works.com;7681 Willow Pass Road;996-555-0169
11229;355;Adrian;C;Stewart;1957-06-01;S;M;adrian21@adventure-works.com;6898 Shaw Rd.;812-555-0122
11230;369;Amber;NULL;Turner;1956-09-30;M;F;amber4@adventure-works.com;6345 Ridge Circle;155-555-0131
11231;611;Dennis;NULL;Zhang;1963-11-11;M;M;dennis1@adventure-works.com;3951 Calle Verde Drive;710-555-0134
11232;616;Hailey;R;Bryant;1958-03-27;M;F;hailey38@adventure-works.com;2828 Rogers Ave.;156-555-0195
11233;299;Todd;NULL;Li;1963-09-06;M;M;todd5@adventure-works.com;5897 Scottsdale Rd.;680-555-0147
11234;337;Anna;NULL;Griffin;1958-05-19;S;F;anna46@adventure-works.com;7221 Peachwillow Street;965-555-0146
11235;607;Angel;J;Stewart;1957-08-07;M;M;angel24@adventure-works.com;2585 La Salle Ct.;540-555-0122
11236;609;Jeremy;NULL;Butler;1957-09-02;S;M;jeremy29@adventure-works.com;8811 The Trees Dr.;980-555-0117
11237;161;Clarence;M;Anand;1964-03-22;S;M;clarence36@adventure-works.com;Welt Platz 6;1 (11) 500 555-0191
11238;232;Mayra;NULL;Prasad;1964-02-07;S;F;mayra9@adventure-works.com;1119 Elderwood Dr.;1 (11) 500 555-0116
11239;249;Latoya;C;Goel;1969-10-02;M;F;latoya18@adventure-works.com;8154 Pheasant Circle;1 (11) 500 555-0149
11240;273;Anne;B;Hernandez;1964-06-09;M;F;anne4@adventure-works.com;76 Woodcrest Dr.;1 (11) 500 555-0119
11241;211;Lisa;NULL;Cai;1974-04-06;S;F;lisa24@adventure-works.com;102, rue de Berri;1 (11) 500 555-0125
11242;209;Larry;NULL;Munoz;1963-05-11;M;M;larry9@adventure-works.com;Midi-Couleurs;1 (11) 500 555-0193
11243;237;Robin;V;Alvarez;1963-04-08;M;F;robin2@adventure-works.com;4086 Emmons Canyon Lane;1 (11) 500 555-0198
11244;267;Alexis;M;Coleman;1968-11-22;S;F;alexis28@adventure-works.com;7140 Camelback Road;1 (11) 500 555-0115
11245;132;Ricky;D;Vazquez;1962-04-26;M;M;ricky15@adventure-works.com;Roßstr 9928;1 (11) 500 555-0147
11246;147;Latasha;NULL;Rubio;1962-04-08;M;F;latasha21@adventure-works.com;Alderstr 7690;1 (11) 500 555-0178
11247;242;Claudia;M;Zhou;1961-12-04;S;F;claudia7@adventure-works.com;6516 Beauer Lane;1 (11) 500 555-0116
11248;223;Tristan;P;Alexander;1966-03-22;M;M;tristan19@adventure-works.com;88, avenue des Champs-Elysées;1 (11) 500 555-0124
11249;178;Cindy;A;Patel;1966-07-09;M;F;cindy3@adventure-works.com;Essener Straße 123;1 (11) 500 555-0149
11250;276;Shannon;D;Liu;1966-03-08;M;F;shannon4@adventure-works.com;4185 Keywood Ct.;1 (11) 500 555-0119
11251;50;Xavier;NULL;Long;1938-01-01;S;M;xavier51@adventure-works.com;9245 Dantley Way;243-555-0114
11252;335;Nicholas;D;Thompson;1937-12-05;S;M;nicholas16@adventure-works.com;504 O St.;377-555-0147
11253;69;José;M;Hernandez;1949-08-24;M;M;josé54@adventure-works.com;5703 Donald Dr.;712-555-0130
11254;612;Johnathan;W;Vance;1938-08-31;M;M;johnathan5@adventure-works.com;9430 Versailles Pl;494-555-0166
11255;612;Colin;NULL;Lin;1938-10-02;M;M;colin8@adventure-works.com;6083 San Jose;599-555-0132
11256;626;Katelyn;L;Hernandez;1939-03-20;M;F;katelyn42@adventure-works.com;7496 Deerfield Dr.;249-555-0116
11257;345;Jacqueline;NULL;Powell;1938-07-06;S;F;jacqueline9@adventure-works.com;4076 Northwood Dr;796-555-0111
11258;352;Xavier;NULL;Hill;1938-12-26;M;M;xavier26@adventure-works.com;2707 Virgil Street;559-555-0149
11259;548;Victoria;C;Stewart;1970-09-24;M;F;victoria24@adventure-works.com;3623 Barquentine Court;230-555-0139
11260;302;Katelyn;L;Kelly;1976-04-08;M;F;katelyn1@adventure-works.com;7085 Solano Drive;507-555-0132
11261;359;Stephanie;NULL;Collins;1970-10-22;M;F;stephanie52@adventure-works.com;2868 Central Avenue;209-555-0173
11262;60;Jennifer;NULL;Simmons;1975-05-01;M;F;jennifer88@adventure-works.com;7959 Mt. Wilson Way;148-555-0115
11263;612;Trinity;NULL;Richardson;1970-03-11;M;F;trinity9@adventure-works.com;3063 Blue Jay Drive;111-555-0116
11264;618;Eduardo;NULL;Martin;1969-12-15;S;M;eduardo13@adventure-works.com;5137 Pheasant Court;342-555-0195
11265;623;Elizabeth;P;Jones;1970-01-10;M;F;elizabeth7@adventure-works.com;2253 Firestone Dr.;941-555-0110
11266;632;Taylor;NULL;Howard;1969-11-02;S;F;taylor14@adventure-works.com;7396 Stratton Circle;162-555-0131
11267;302;David;NULL;Diaz;1975-09-29;S;M;david55@adventure-works.com;2075 Browse Ct;613-555-0119
11268;312;Katelyn;A;Carter;1969-10-31;M;F;katelyn33@adventure-works.com;3050 Monte Cresta Avenue;103-555-0195
11269;314;Ryan;W;Foster;1975-10-10;M;M;ryan19@adventure-works.com;5376 Sahara Drive;961-555-0133
11270;334;Robert;L;Lee;1975-05-01;M;M;robert82@adventure-works.com;5461 Camino Verde Ct.;447-555-0174
11271;360;Danielle;C;Reed;1969-12-03;S;F;danielle23@adventure-works.com;6683 Carrick Ct;136-555-0114
11272;300;Lauren;L;Martinez;1962-05-10;S;F;lauren35@adventure-works.com;4357 Tosca Way;977-555-0117
11273;331;Nathan;E;Lal;1962-03-31;M;M;nathan26@adventure-works.com;7064 Cypress Ave;147-555-0121
11274;609;Kyle;M;Foster;1939-10-10;M;M;kyle11@adventure-works.com;5617 Landing Dr;846-555-0126
11275;310;Jenny;D;Rai;1939-07-18;M;F;jenny40@adventure-works.com;1440 Willow Pass Dr.;780-555-0119
11276;49;Nancy;E;Chapman;1974-09-15;M;F;nancy7@adventure-works.com;1480 Shoenic;909-555-0129
11277;62;Charles;P;Jackson;1968-12-07;M;M;charles15@adventure-works.com;3400 Folson Drive;194-555-0175
11278;614;Jonathan;NULL;Phillips;1969-02-16;S;M;jonathan35@adventure-works.com;8772 Rock Creek Way;967-555-0176
11279;616;Amanda;S;Cook;1974-09-08;M;F;amanda3@adventure-works.com;9187 Vista Del Sol;252-555-0177
11280;626;Robert;NULL;Collins;1969-02-17;M;M;robert45@adventure-works.com;5271 Sierra Road;966-555-0171
11281;301;Megan;J;Barnes;1974-10-06;S;F;megan53@adventure-works.com;40 Ellis St.;807-555-0156
11282;612;Christian;A;Thomas;1967-07-16;M;M;christian46@adventure-works.com;5205 Coralie Drive;692-555-0172
11283;299;Arturo;NULL;Lal;1968-04-24;M;M;arturo33@adventure-works.com;4593 Mendouno Dr.;638-555-0164
11284;307;Theresa;NULL;Serrano;1967-09-24;M;F;theresa12@adventure-works.com;9007 S Royal Links Circle;777-555-0162
11285;322;Jeremy;J;Anderson;1973-03-15;M;M;jeremy2@adventure-works.com;7655 Greer Ave;940-555-0176
11286;374;Hunter;D;Griffin;1967-08-31;M;M;hunter16@adventure-works.com;4079 Redbird Lane;410-555-0148
11287;49;Henry;B;Garcia;1966-07-16;M;M;henry16@adventure-works.com;3268 Hazelwood Lane;282-555-0185
11288;301;Cindy;K;Sanchez;1978-03-12;M;F;cindy19@adventure-works.com;7062 Starflower Drive;198-555-0118
11289;315;Maria;S;Carter;1972-03-03;M;F;maria53@adventure-works.com;8603 Elmhurst Lane;239-555-0158
11290;334;Katelyn;NULL;Sanchez;1972-08-14;M;F;katelyn26@adventure-works.com;8869 Climbing Vine Court;395-555-0150
11291;335;Jenna;NULL;Wright;1972-05-01;M;F;jenna19@adventure-works.com;232 Pinnacle Drive;118-555-0191
11292;361;Seth;NULL;Phillips;1967-05-05;S;M;seth42@adventure-works.com;4361 Loftus Road;980-555-0196
11293;632;Luke;S;Long;1960-11-23;S;M;luke28@adventure-works.com;3177 Dover Way;786-555-0117
11294;618;Dalton;P;Clark;1961-03-02;M;M;dalton18@adventure-works.com;4381 Amazonas;388-555-0195
11295;311;Taylor;G;Lewis;1959-11-13;S;F;taylor67@adventure-works.com;8827 Ward Court;291-555-0174
11296;616;Haley;NULL;Richardson;1941-04-05;S;F;haley10@adventure-works.com;6203 Laurel Drive;620-555-0129
11297;301;Noah;NULL;Coleman;1940-08-01;S;M;noah2@adventure-works.com;5562 Galindo Street;847-555-0167
11298;307;Jon;NULL;Luo;1940-08-30;M;M;jon46@adventure-works.com;3560 River Rock Lane;127-555-0189
11299;301;Orlando;E;Vazquez;1941-09-29;M;M;orlando14@adventure-works.com;8547 Catherine Way;757-555-0143
11300;54;Fernando;NULL;Barnes;1965-08-31;M;M;fernando47@adventure-works.com;7633 Greenhills Circle;469-555-0125
11301;607;Cameron;L;Rodriguez;1965-12-07;M;M;cameron38@adventure-works.com;1217 Mariposa;727-555-0119
11302;539;Spencer;NULL;Russell;1971-12-09;S;M;spencer22@adventure-works.com;2396 Mink Court;834-555-0131
11303;614;Julia;NULL;Coleman;1966-04-10;S;F;julia72@adventure-works.com;3128 Ramsey Circle;907-555-0170
11304;547;Julia;B;Garcia;1971-03-14;M;F;julia38@adventure-works.com;6179 Mt. Hamilton Dr.;923-555-0183
11305;307;Sean;A;Evans;1965-12-17;M;M;sean31@adventure-works.com;7118 Elliott Dr.;791-555-0174
11306;312;Micah;A;Zhou;1965-12-20;M;M;micah19@adventure-works.com;6105 Brownstone Rd;497-555-0185
11307;314;Hunter;P;Rodriguez;1965-10-31;M;M;hunter53@adventure-works.com;4343 Cook Street;996-555-0142
11308;546;Ian;T;Gonzales;1959-09-02;M;M;ian57@adventure-works.com;7122 Athene Dr.;904-555-0153
11309;536;Victoria;NULL;Lewis;1959-12-10;S;F;victoria20@adventure-works.com;4426 Tanager Road;586-555-0191
11310;360;Erin;A;Sanders;1964-07-05;S;F;erin7@adventure-works.com;7541 Black Point Pl;233-555-0160
11311;626;Gabrielle;D;Lopez;1959-02-21;S;F;gabrielle63@adventure-works.com;8619 Parkside Dr.;783-555-0174
11312;626;Sara;NULL;Richardson;1958-10-01;S;F;sara10@adventure-works.com;7375 Kipling Court;296-555-0174
11313;632;Trevor;NULL;Jenkins;1958-08-27;S;M;trevor6@adventure-works.com;4697 Yosemite Dr.;120-555-0129
11314;618;Mya;NULL;Flores;1970-06-16;S;F;mya13@adventure-works.com;8439 Rio Grande Drive;522-555-0140
11315;632;Hailey;J;Ward;1959-03-31;S;F;hailey12@adventure-works.com;6321 Maya;767-555-0151
11316;51;Luke;NULL;Allen;1959-05-17;M;M;luke52@adventure-works.com;419 Deermeadow Way;786-555-0133
11317;548;Victoria;D;Russell;1963-09-14;S;F;victoria66@adventure-works.com;9268 Keller Ridge;663-555-0197
11318;614;Jessica;NULL;Wilson;1958-04-25;S;F;jessica54@adventure-works.com;1652 Willcrest Circle;702-555-0180
11319;348;Jade;E;Bailey;1948-04-23;M;F;jade13@adventure-works.com;8119 Northridge Ct;819-555-0160
11320;325;Morgan;M;Hill;1942-12-24;M;F;morgan19@adventure-works.com;6951 Harmony Way;510-555-0120
11321;612;Terrance;D;Raman;1944-01-05;M;M;terrance9@adventure-works.com;2297 Via Valencia;879-555-0124
11322;611;Sydney;NULL;Garcia;1943-09-12;M;F;sydney78@adventure-works.com;252 Hemlock Drive;783-555-0116
11323;314;Jose;NULL;Patterson;1943-12-18;S;M;jose33@adventure-works.com;648 Newport Drive;768-555-0153
11324;325;Zachary;NULL;Anderson;1944-11-10;M;M;zachary39@adventure-works.com;2476 Mt. Whitney Way;693-555-0118
11325;637;Elijah;E;Ross;1944-12-29;S;M;elijah7@adventure-works.com;6679 Cornelius Dr;409-555-0142
11326;300;Rafael;M;Xie;1944-12-23;M;M;rafael26@adventure-works.com;369 Peabody Road;663-555-0137
11327;301;Jaime;C;Moreno;1945-09-01;M;M;jaime48@adventure-works.com;83 Mountain View Blvd;457-555-0178
11328;55;Julian;M;Griffin;1945-06-30;M;M;julian20@adventure-works.com;7398 Withersed Lane;636-555-0197
11329;311;Andy;NULL;Alvarez;1946-01-22;S;M;andy9@adventure-works.com;9466 Morning Glory Dr.;367-555-0172
11330;59;Ryan;M;Thompson;1945-11-10;M;M;ryan38@adventure-works.com;3407 Pinon Dr.;138-555-0142
11331;63;Samantha;NULL;Jenkins;1974-01-03;M;F;samantha32@adventure-works.com;1046 Cloverleaf Circle;936-555-0152
11332;153;Deanna;D;Ramos;1968-04-02;S;F;deanna44@adventure-works.com;Roßstr 9938;1 (11) 500 555-0138
11333;261;Emily;R;Miller;1968-01-07;M;F;emily6@adventure-works.com;9075 Calle Verde;1 (11) 500 555-0110
11334;269;Nicole;NULL;Brown;1966-09-19;M;F;nicole4@adventure-works.com;1135 W St.;1 (11) 500 555-0187
11335;120;Carla;L;Raman;1977-12-18;M;F;carla14@adventure-works.com;Winterfeldtstr 255;1 (11) 500 555-0124
11336;204;Shaun;NULL;Raji;1973-03-08;M;M;shaun21@adventure-works.com;44, rue du Départ;1 (11) 500 555-0122
11337;273;Jerome;NULL;Romero;1967-03-21;M;M;jerome7@adventure-works.com;7289 Brookview Dr.;1 (11) 500 555-0112
11338;154;Frank;F;Navarro;1972-08-06;M;M;frank17@adventure-works.com;Buergermeister-ulrich-str 2987;1 (11) 500 555-0139
11339;202;Dennis;M;She;1967-01-05;S;M;dennis25@adventure-works.com;828, rue de Berri;1 (11) 500 555-0141
11340;192;Melody;C;Munoz;1947-04-03;M;F;melody8@adventure-works.com;9, avenue Reille;1 (11) 500 555-0147
11341;236;Randy;A;Zeng;1942-02-18;M;M;randy24@adventure-works.com;2334 Brandywine Way;1 (11) 500 555-0144
11342;191;Marshall;L;Wang;1973-03-07;M;M;marshall0@adventure-works.com;68062, rue des Grands Champs;1 (11) 500 555-0161
11343;264;Arthur;P;Carlson;1975-03-09;M;M;arthur41@adventure-works.com;6507 Fieldcrest Dr.;1 (11) 500 555-0166
11344;262;Jessie;NULL;Jimenez;1963-01-21;M;F;jessie3@adventure-works.com;5723 C Wharton Way;1 (11) 500 555-0193
11345;224;Robin;NULL;Ramos;1962-09-09;S;F;robin13@adventure-works.com;6, rue de l´Esplanade;1 (11) 500 555-0111
11346;196;Deanna;E;Gutierrez;1966-05-18;S;F;deanna37@adventure-works.com;Attaché de Presse;1 (11) 500 555-0112
11347;156;Roy;T;Navarro;1972-06-17;M;M;roy30@adventure-works.com;Viktoria-Luise-Platz 43;1 (11) 500 555-0137
11348;151;Shawn;NULL;Rai;1961-03-21;M;M;shawn19@adventure-works.com;Westheimer Straße 7606;1 (11) 500 555-0117
11349;134;Mindy;J;Luo;1965-08-30;M;F;mindy10@adventure-works.com;Brunnenstr 7566;1 (11) 500 555-0194
11350;265;Cara;NULL;Zhou;1942-07-14;M;F;cara5@adventure-works.com;7280 Greendell Pl;1 (11) 500 555-0118
11351;253;Anne;R;Ramos;1950-04-02;S;F;anne19@adventure-works.com;7113 Eastgate Ave.;1 (11) 500 555-0148
11352;222;Raymond;A;Rodriguez;1945-09-04;M;M;raymond20@adventure-works.com;24, impasse Ste-Madeleine;1 (11) 500 555-0131
11353;271;Carrie;L;Ortega;1946-12-09;S;F;carrie19@adventure-works.com;1883 Cowell Rd.;1 (11) 500 555-0111
11354;119;Deanna;NULL;Suarez;1947-08-23;M;F;deanna45@adventure-works.com;Dunckerstr 22525;1 (11) 500 555-0146
11355;275;Roberto;NULL;Gutierrez;1948-06-26;M;M;roberto11@adventure-works.com;3545 Chickpea Ct.;1 (11) 500 555-0124
11356;6;Terrence;NULL;Carson;1985-11-24;S;M;terrence15@adventure-works.com;6613 Thornhill Place;1 (11) 500 555-0189
11357;21;Ramon;NULL;Ye;1984-09-19;S;M;ramon9@adventure-works.com;3245 Vista Oak Dr.;1 (11) 500 555-0143
11358;2;Cynthia;NULL;Malhotra;1984-05-10;S;F;cynthia9@adventure-works.com;6757 Pamplona Ct.;1 (11) 500 555-0187
11359;7;Jarrod;NULL;Prasad;1984-03-03;S;M;jarrod9@adventure-works.com;7657 H St.;1 (11) 500 555-0154
11360;26;Tyrone;NULL;Serrano;1984-01-30;S;M;tyrone15@adventure-works.com;3767 View Dr.;1 (11) 500 555-0176
11361;10;Cindy;G;Ramos;1982-10-26;M;F;cindy22@adventure-works.com;6565 Jamie Way;1 (11) 500 555-0173
11362;33;Damien;M;Shan;1983-05-11;M;M;damien26@adventure-works.com;5312 Riverwood Circle;1 (11) 500 555-0142
11363;35;Julian;NULL;Ross;1983-04-19;S;M;julian5@adventure-works.com;3346 Larkwood Ct.;1 (11) 500 555-0126
11364;34;Jennifer;NULL;Collins;1985-03-22;S;F;jennifer6@adventure-works.com;4536 Killdeer Court;1 (11) 500 555-0196
11365;29;Brittney;NULL;Sun;1984-12-06;S;F;brittney12@adventure-works.com;8856 Mt. Wilson Way;1 (11) 500 555-0155
11366;37;Virginia;R;Patel;1985-04-23;M;F;virginia4@adventure-works.com;3118 Creekside Drive;1 (11) 500 555-0146
11367;12;Calvin;J;Nara;1984-08-21;M;M;calvin15@adventure-works.com;5795 Morning Glory Dr.;1 (11) 500 555-0193
11368;26;Edward;NULL;Miller;1984-05-24;S;M;edward28@adventure-works.com;598 Limeridge Drive;1 (11) 500 555-0151
11369;29;Ashlee;D;Tang;1984-02-01;M;F;ashlee11@adventure-works.com;4111 Vista Diablo;1 (11) 500 555-0187
11370;38;Alicia;NULL;Xu;1983-09-29;M;F;alicia3@adventure-works.com;3743 Grenadine Way;1 (11) 500 555-0113
11371;26;Lacey;C;Jai;1983-11-24;M;F;lacey1@adventure-works.com;6208 Prestwick Dr.;1 (11) 500 555-0149
11372;20;Wendy;H;Romero;1983-11-12;S;F;wendy8@adventure-works.com;24 San Vincente Drive;1 (11) 500 555-0114
11373;135;Carly;H;Luo;1954-09-16;M;F;carly5@adventure-works.com;Hellweg 4644;1 (11) 500 555-0138
11374;162;Jimmy;M;Ortega;1948-12-25;S;M;jimmy26@adventure-works.com;Postfach 11 11 22;1 (11) 500 555-0183
11375;240;Francisco;NULL;Martinez;1948-11-05;M;M;francisco19@adventure-works.com;5508 Glenmount Dr.;1 (11) 500 555-0119
11376;268;Lance;NULL;Vazquez;1948-12-07;S;M;lance14@adventure-works.com;9159 Shepberry Court;1 (11) 500 555-0112
11377;161;David;R.;Robinett;1966-08-23;M;M;david22@adventure-works.com;Pappelallee 6667;238-555-0100
11378;184;Shannon;NULL;Liang;1965-11-19;S;F;shannon15@adventure-works.com;7445 Meaham Drive;1 (11) 500 555-0159
11379;214;Gary;NULL;Vazquez;1976-05-13;M;M;gary25@adventure-works.com;5, rue de la Cavalerie;1 (11) 500 555-0130
11380;175;Mitchell;L;Kumar;1964-08-29;S;M;mitchell7@adventure-works.com;Husemann Straße 6464;1 (11) 500 555-0119
11381;249;Meredith;NULL;Raman;1970-08-18;M;F;meredith11@adventure-works.com;6092 Chestnut;1 (11) 500 555-0162
11382;189;Edward;NULL;Patterson;1974-07-15;M;M;edward59@adventure-works.com;211, avenue Foch;1 (11) 500 555-0118
11383;206;Marie;NULL;Gill;1966-02-25;M;F;marie37@adventure-works.com;571, rue Malar;1 (11) 500 555-0192
11384;211;Tiffany;E;Wang;1971-10-13;M;F;tiffany1@adventure-works.com;5, rue Malar;1 (11) 500 555-0192
11385;279;Miguel;C;Allen;1971-08-08;S;M;miguel24@adventure-works.com;6834 Violetta;1 (11) 500 555-0128
11386;127;Jaclyn;NULL;Cai;1971-11-02;M;F;jaclyn22@adventure-works.com;Postfach 55 00 00;1 (11) 500 555-0164
11387;238;Megan;C;Ramirez;1964-11-29;S;F;megan44@adventure-works.com;507 Sahara Drive;1 (11) 500 555-0192
11388;279;Joseph;NULL;Martin;1965-01-20;M;M;joseph21@adventure-works.com;7028 San Gabriel Dr.;1 (11) 500 555-0143
11389;130;Karl;J;Shan;1981-04-20;S;M;karl11@adventure-works.com;Nollendorfplatz 48;1 (11) 500 555-0198
11390;208;Christine;J;Raji;1976-04-17;S;F;christine16@adventure-works.com;11, boulevard Tremblay;1 (11) 500 555-0153
11391;135;Lindsay;T;Xie;1976-06-25;S;F;lindsay3@adventure-works.com;Am Grossen Dern 4624;1 (11) 500 555-0115
11392;131;Willie;NULL;Zhao;1981-02-03;S;M;willie8@adventure-works.com;Königstr 282;1 (11) 500 555-0120
11393;182;Kurt;B;Pal;1974-07-17;S;M;kurt12@adventure-works.com;55, avenue de l´ Union Centrale;1 (11) 500 555-0117
11394;259;George;NULL;McDonald;1975-04-22;S;M;george13@adventure-works.com;9186 West Boyd Rd.;1 (11) 500 555-0150
11395;118;Beth;C;Gutierrez;1976-04-16;S;F;beth13@adventure-works.com;Rehstr 1346;1 (11) 500 555-0110
11396;175;Ian;G;Lopez;1975-04-04;M;M;ian27@adventure-works.com;Zur Lindung 6;1 (11) 500 555-0182
11397;197;Latoya;R;Shan;1974-12-02;S;F;latoya9@adventure-works.com;Attaché de Presse;1 (11) 500 555-0122
11398;261;Colin;N;Nath;1975-03-09;S;M;colin41@adventure-works.com;8900 Escobar;1 (11) 500 555-0115
11399;202;Brenda;F;Mehta;1975-02-01;S;F;brenda17@adventure-works.com;11, avenue du Port;1 (11) 500 555-0155
11400;251;Franklin;NULL;Raji;1980-04-15;S;M;franklin38@adventure-works.com;3477 Mt. Washington Way;1 (11) 500 555-0180
11401;204;Linda;NULL;Navarro;1975-02-23;M;F;linda25@adventure-works.com;6, route de Marseille;1 (11) 500 555-0189
11402;183;Kelli;R;Cai;1975-05-20;M;F;kelli21@adventure-works.com;1216, place de la Concorde;1 (11) 500 555-0145
11403;179;Nancy;NULL;Schmidt;1980-01-06;S;F;nancy13@adventure-works.com;340, boulevard d´Albi;1 (11) 500 555-0150
11404;133;Megan;E;Taylor;1957-06-30;S;F;megan12@adventure-works.com;Berliner Platz 43;1 (11) 500 555-0178
11405;143;Bonnie;NULL;Goel;1957-08-16;S;F;bonnie25@adventure-works.com;Carlsplatz 89;1 (11) 500 555-0143
11406;199;Latoya;L;Xu;1957-12-31;M;F;latoya4@adventure-works.com;101, rue de Terre Neuve;1 (11) 500 555-0141
11407;170;Mario;NULL;She;1957-09-30;M;M;mario0@adventure-works.com;Conesweg 720;1 (11) 500 555-0156
11408;257;Darren;M;Gill;1964-05-10;M;M;darren36@adventure-works.com;8132 Twincreek Ct;1 (11) 500 555-0166
11409;208;Jacqueline;H;Hayes;1979-03-02;S;F;jacqueline23@adventure-works.com;33, rue Georges-Clémenceau;1 (11) 500 555-0162
11410;201;Maurice;NULL;Goel;1974-02-22;M;M;maurice20@adventure-works.com;15, avenue de la Gare;1 (11) 500 555-0179
11411;121;Devin;A;Ross;1959-08-12;M;M;devin69@adventure-works.com;Postenweg 2428;1 (11) 500 555-0172
11412;121;Sydney;S;Bryant;1959-10-07;S;F;sydney40@adventure-works.com;Postfach 99 92 92;1 (11) 500 555-0156
11413;238;Megan;L;Stewart;1959-10-13;M;F;megan27@adventure-works.com;8192 Seagull Court;1 (11) 500 555-0116
11414;241;Ian;NULL;Richardson;1959-09-15;S;M;ian76@adventure-works.com;726 W. Buchanan Rd.;1 (11) 500 555-0119
11415;127;Randy;H;She;1949-12-03;S;M;randy25@adventure-works.com;Roßstr 5538;1 (11) 500 555-0141
11416;185;Katrina;NULL;Becker;1950-09-16;M;F;katrina19@adventure-works.com;8205, rue Malar;1 (11) 500 555-0153
11417;222;Lacey;C;Zheng;1950-08-26;M;F;lacey32@adventure-works.com;4, rue de Linois;1 (11) 500 555-0174
11418;160;Rafael;J;Hu;1950-08-09;S;M;rafael20@adventure-works.com;Zeiter Weg 7765;1 (11) 500 555-0159
11419;273;Kyle;D;Scott;1950-08-18;M;M;kyle43@adventure-works.com;9381 Alpine Rd.;1 (11) 500 555-0178
11420;189;Jordan;C;Turner;1952-01-09;M;M;jordan59@adventure-works.com;100, rue Maillard;1 (11) 500 555-0176
11421;172;Amy;C;Sun;1952-01-16;M;F;amy19@adventure-works.com;Am Karlshof 2500;1 (11) 500 555-0111
11422;268;Dustin;F;Deng;1952-02-29;M;M;dustin1@adventure-works.com;8185 Sol Street;1 (11) 500 555-0168
11423;147;Jasmine;NULL;Stewart;1960-05-04;M;F;jasmine22@adventure-works.com;Heidestieg Straße 8224;1 (11) 500 555-0165
11424;164;Pamela;S;Garcia;1964-12-03;M;F;pamela18@adventure-works.com;Postfach 11 09 99;1 (11) 500 555-0182
11425;184;Ariana;D;Gray;1965-08-02;M;F;ariana5@adventure-works.com;3675 Palms Dr;1 (11) 500 555-0191
11426;156;Kristopher;NULL;Mehta;1959-04-01;M;M;kristopher12@adventure-works.com;Herzogstr 328;1 (11) 500 555-0181
11427;168;Desiree;S;Dominguez;1959-06-17;M;F;desiree9@adventure-works.com;Holzstr 4222;1 (11) 500 555-0133
11428;173;Deanna;NULL;Perez;1959-02-19;S;F;deanna24@adventure-works.com;Marienplatz 56;1 (11) 500 555-0191
